hex1_id,hex2_id,L1,L2,L3,L5,Mi1,Mi4,Mi9,C2,C3,Tm1,Tm2,Tm4,Tm9,Tm20,T1,x,y
22,18,39395,35421,85860,102108,34899.0,58894.0,61418.0,108136.0,58605.0,74670.0,48916.0,109656.0,148696.0,137854.0,44905.0,-4,40
22,19,37665,31812,95112,65212,35580.0,55355.0,73159.0,126131.0,53854.0,44725.0,61701.0,68309.0,151425.0,150257.0,39747.0,-3,41
22,20,35764,30785,89965,101008,526158.0,56942.0,118635.0,105117.0,57939.0,47828.0,88544.0,33231.0,152832.0,157682.0,69137.0,-2,42
22,21,29649,27981,90385,106978,35218.0,48883.0,74608.0,108916.0,63777.0,44025.0,45747.0,107947.0,96338.0,150931.0,63024.0,-1,43
22,22,34303,30001,103841,96777,37568.0,54224.0,72038.0,101495.0,60943.0,59396.0,81668.0,115367.0,150268.0,159328.0,41859.0,0,44
22,23,38654,37335,109538,113889,70289.0,90136.0,89949.0,101060.0,57241.0,78626.0,86111.0,115873.0,156260.0,114411.0,41350.0,1,45
22,24,45168,38403,130746,110032,69164.0,96764.0,122529.0,96246.0,52497.0,46684.0,57108.0,78994.0,111126.0,572735.0,49770.0,2,46
22,25,39030,36864,134347,132599,62078.0,70323.0,90329.0,99113.0,64296.0,49025.0,58430.0,113255.0,123031.0,73387.0,46731.0,3,47
22,26,44363,43993,142808,108980,63175.0,82016.0,97864.0,111853.0,58852.0,51466.0,55690.0,74400.0,150618.0,159346.0,532949.0,4,48
22,27,48457,44954,149865,113720,48060.0,59074.0,130032.0,99181.0,63447.0,53226.0,62769.0,73136.0,161420.0,126389.0,45223.0,5,49
22,28,39425,37479,125982,101976,40505.0,79371.0,97462.0,93875.0,66363.0,50979.0,58958.0,86574.0,147405.0,122551.0,88755.0,6,50
22,29,32227,30779,101163,124575,43615.0,67871.0,92938.0,120151.0,62079.0,49320.0,66697.0,69765.0,103182.0,123326.0,40940.0,7,51
22,30,31410,27275,95727,116150,43016.0,74102.0,104043.0,92935.0,60600.0,47522.0,55774.0,90767.0,105732.0,123147.0,40267.0,8,52
22,31,30226,26030,99758,116478,45410.0,66121.0,111759.0,100134.0,66094.0,50909.0,59402.0,81487.0,104498.0,110878.0,42324.0,9,53
22,32,31396,26664,98304,108497,48613.0,72305.0,101587.0,90104.0,59221.0,48841.0,58701.0,78996.0,109365.0,126128.0,33920.0,10,54
22,33,30453,24106,105674,113377,43086.0,68919.0,114407.0,88637.0,63274.0,56925.0,61405.0,83399.0,115134.0,127757.0,35329.0,11,55
22,34,24823,17891,97551,130886,42166.0,67704.0,116656.0,107704.0,48133.0,51694.0,60677.0,76503.0,112057.0,131741.0,36428.0,12,56
22,35,29679,17529,27625,133785,47603.0,61761.0,116848.0,103374.0,66562.0,52612.0,57326.0,82915.0,114778.0,129488.0,38660.0,13,57
22,36,24194,30633,103634,137851,51071.0,77440.0,137836.0,114861.0,74317.0,60969.0,69975.0,95003.0,129299.0,150478.0,44888.0,14,58
23,8,61581,526840,170336,89557,63945.0,74214.0,126914.0,131806.0,103925.0,79160.0,87849.0,85101.0,135308.0,149346.0,54196.0,-15,31
23,8,61581,526840,170336,89557,63945.0,74214.0,126914.0,131806.0,103925.0,79160.0,87849.0,85101.0,135308.0,149990.0,54196.0,-15,31
23,9,50384,35179,260134,125213,41015.0,49405.0,84559.0,127516.0,75503.0,54162.0,55250.0,65592.0,39697.0,83938.0,31776.0,-14,32
23,10,31595,25618,66229,88497,33711.0,43619.0,69881.0,46214.0,57134.0,46957.0,48683.0,74371.0,91798.0,74662.0,38195.0,-13,33
23,11,26267,23894,57700,104781,34447.0,37514.0,47374.0,74208.0,55871.0,42579.0,45603.0,71046.0,83657.0,73409.0,36707.0,-12,34
23,12,26219,27062,63255,94270,34658.0,45971.0,64078.0,143506.0,48418.0,47138.0,52711.0,37412.0,133832.0,67676.0,33573.0,-11,35
23,13,33068,27138,65653,100173,37438.0,546597.0,64152.0,78952.0,55259.0,48193.0,51092.0,68025.0,89167.0,83998.0,65564.0,-10,36
23,14,32491,24651,64227,98609,33110.0,46298.0,34375.0,76607.0,64844.0,46611.0,47439.0,66584.0,93920.0,99762.0,70136.0,-9,37
23,14,32491,24651,64227,98609,33110.0,46298.0,34375.0,76607.0,64844.0,46611.0,47439.0,66584.0,93920.0,116258.0,70136.0,-9,37
23,15,32198,25337,65692,95857,31492.0,63000.0,66598.0,75636.0,52937.0,45651.0,50887.0,112646.0,88915.0,81216.0,34021.0,-8,38
23,16,36181,29444,78132,105194,64149.0,52994.0,62467.0,82800.0,54810.0,65067.0,47398.0,60726.0,139033.0,81455.0,64997.0,-7,39
23,17,35210,22686,80818,102746,36305.0,50210.0,65224.0,89236.0,58372.0,44183.0,47427.0,97265.0,142036.0,92249.0,38362.0,-6,40
23,18,36651,26523,91111,103932,34463.0,80494.0,68656.0,79917.0,53018.0,45397.0,50332.0,62343.0,145922.0,91980.0,42266.0,-5,41
23,19,37092,30534,91769,103350,37037.0,54705.0,71080.0,95939.0,51765.0,79544.0,56084.0,102015.0,94190.0,113538.0,70824.0,-4,42
23,20,37498,31176,203960,96663,36177.0,59047.0,69492.0,82948.0,50390.0,44157.0,74291.0,113621.0,97273.0,92162.0,82876.0,-3,43
23,21,33028,28388,202946,100639,35934.0,90370.0,71810.0,110271.0,62041.0,38613.0,79225.0,72283.0,93804.0,153956.0,66609.0,-2,44
23,22,32397,28985,190502,104716,41626.0,81832.0,119251.0,91180.0,58233.0,74532.0,82030.0,123465.0,160081.0,167521.0,39463.0,-1,45
23,23,32669,29381,97451,107658,40426.0,55199.0,134960.0,88103.0,59372.0,48068.0,89652.0,75956.0,98224.0,104648.0,40058.0,0,46
23,24,40769,37930,120316,106993,39718.0,93414.0,84517.0,91691.0,60375.0,47569.0,54386.0,121791.0,97660.0,81787.0,42184.0,1,47
23,25,39051,39280,125155,107769,41659.0,62356.0,83032.0,97367.0,57889.0,52373.0,92568.0,85651.0,161834.0,163930.0,49026.0,2,48
23,26,40689,24812,122825,110692,59008.0,93361.0,93536.0,111421.0,64146.0,52759.0,56361.0,69391.0,117241.0,114419.0,48543.0,3,49
23,27,43527,42687,137862,98151,41536.0,69769.0,86014.0,,62358.0,42245.0,57231.0,74047.0,105176.0,112609.0,110204.0,4,50
23,28,37737,31520,102263,108712,45349.0,66359.0,92150.0,93623.0,63263.0,52082.0,80161.0,74108.0,107292.0,114393.0,52287.0,5,51
23,29,33465,24085,101250,111261,36484.0,61675.0,95634.0,90192.0,57551.0,56647.0,61282.0,79014.0,108383.0,109650.0,37749.0,6,52
23,29,33465,24085,101250,111261,36484.0,61675.0,95634.0,90192.0,57551.0,56647.0,61282.0,79014.0,108383.0,130375.0,37749.0,6,52
23,30,32595,24007,89704,105251,43256.0,57322.0,84856.0,111788.0,54873.0,52586.0,54027.0,78832.0,109007.0,125708.0,45348.0,7,53
23,31,29751,26735,129649,108503,42015.0,72325.0,105645.0,108896.0,60016.0,51916.0,64267.0,78291.0,107247.0,127769.0,38836.0,8,54
23,32,28470,26919,129639,123222,53193.0,61210.0,105304.0,95330.0,61976.0,52658.0,62332.0,119054.0,101533.0,131396.0,38225.0,9,55
23,33,27223,24240,98706,107707,42871.0,69017.0,110961.0,87074.0,61719.0,50298.0,65363.0,81855.0,115189.0,131462.0,39298.0,10,56
23,34,30482,22312,104836,107733,42476.0,80578.0,111252.0,98005.0,69000.0,53111.0,59935.0,77673.0,110067.0,125445.0,34609.0,11,57
23,35,30483,18675,101155,93126,42410.0,,117290.0,109795.0,55647.0,52881.0,62421.0,83251.0,109308.0,119802.0,37882.0,12,58
23,36,95573,21714,107246,107655,47284.0,70115.0,120493.0,94715.0,60458.0,61160.0,60201.0,92791.0,127084.0,140144.0,46362.0,13,59
23,37,28240,54181,59828,137273,66629.0,95748.0,140291.0,154827.0,82250.0,79078.0,105568.0,,142979.0,150630.0,546083.0,14,60
24,9,51162,52664,94122,191456,57784.0,73554.0,121018.0,173913.0,93931.0,73889.0,78961.0,83597.0,121172.0,122148.0,59307.0,-15,33
24,9,51162,52664,94122,191456,57784.0,73554.0,121018.0,173913.0,126838.0,73889.0,78961.0,83597.0,121172.0,122148.0,59307.0,-15,33
24,10,30875,34653,87252,115341,38198.0,47953.0,81678.0,96699.0,76799.0,52462.0,55343.0,71859.0,106992.0,90826.0,42286.0,-14,34
24,10,30875,34653,87252,115341,38198.0,47953.0,81678.0,96699.0,76799.0,52462.0,55343.0,71859.0,150561.0,90826.0,42286.0,-14,34
24,11,31517,29730,79734,134607,38620.0,45445.0,70903.0,102530.0,91645.0,48852.0,47885.0,65366.0,93816.0,83313.0,42176.0,-13,35
24,12,32091,20541,73611,94207,37585.0,43526.0,71728.0,95424.0,62817.0,73756.0,47954.0,99219.0,146784.0,84492.0,36021.0,-12,36
24,13,33898,21998,73905,93547,35683.0,60022.0,102353.0,92203.0,51563.0,41188.0,49555.0,107210.0,90016.0,76987.0,35273.0,-11,37
24,14,33418,25867,63608,101542,37044.0,44089.0,50851.0,78853.0,54754.0,46349.0,71026.0,103171.0,90976.0,105455.0,33188.0,-10,38
24,14,33418,25867,63608,101542,37044.0,44089.0,50851.0,78853.0,54754.0,46349.0,71026.0,103171.0,90976.0,105063.0,33188.0,-10,38
24,15,36395,27772,64321,103065,35724.0,68454.0,67944.0,83273.0,61080.0,72914.0,78638.0,65266.0,91254.0,87299.0,37696.0,-9,39
24,16,34210,30821,79421,128167,34938.0,51456.0,63547.0,83793.0,54901.0,46098.0,47952.0,71576.0,141068.0,84706.0,37911.0,-8,40
24,16,34210,30821,79421,131713,34938.0,51456.0,63547.0,83793.0,54901.0,46098.0,47952.0,71576.0,141068.0,84706.0,37911.0,-8,40
24,17,37093,30982,74960,108391,37243.0,57227.0,72266.0,100043.0,61699.0,45833.0,69708.0,109838.0,87583.0,139141.0,40095.0,-7,41
24,18,34701,28358,84945,100742,38208.0,76535.0,107836.0,107029.0,60386.0,43286.0,49306.0,112049.0,93499.0,150214.0,38320.0,-6,42
24,19,34035,28130,89140,113952,60857.0,86919.0,115337.0,78671.0,55607.0,76501.0,72358.0,97374.0,150402.0,93032.0,37263.0,-5,43
24,20,34852,29233,91679,110297,37123.0,48463.0,117957.0,102806.0,57337.0,45418.0,50000.0,68204.0,157533.0,159046.0,42821.0,-4,44
24,21,37534,30223,95393,121604,41120.0,95416.0,123209.0,91304.0,54643.0,81987.0,54791.0,116703.0,103455.0,164847.0,42784.0,-3,45
24,22,36997,30417,95150,120049,39405.0,89972.0,29399.0,85995.0,63976.0,77529.0,91226.0,118371.0,156783.0,101335.0,38779.0,-2,46
24,23,35523,32132,98308,110554,70490.0,58774.0,132274.0,93599.0,63898.0,47045.0,53172.0,118795.0,105844.0,162281.0,38538.0,-1,47
24,24,38202,29714,104426,108538,40635.0,92646.0,80259.0,235834.0,59060.0,48101.0,94507.0,114204.0,110609.0,117903.0,76671.0,0,48
24,25,35200,32184,109028,109797,38857.0,60885.0,65851.0,94474.0,62000.0,52198.0,54137.0,71658.0,164516.0,114641.0,42079.0,1,49
24,26,36212,37945,119843,109975,37680.0,68855.0,88166.0,92386.0,59594.0,58614.0,60062.0,76206.0,109431.0,111426.0,116794.0,2,50
24,27,39652,38799,128475,117100,41637.0,62945.0,106901.0,135834.0,60080.0,54432.0,58965.0,116094.0,113307.0,165839.0,43507.0,3,51
24,28,42937,30528,112346,117626,71164.0,70318.0,140219.0,98971.0,58153.0,51370.0,53768.0,84475.0,155712.0,115296.0,49215.0,4,52
24,29,34781,26506,35573,118389,37063.0,50870.0,84262.0,103213.0,56821.0,53012.0,53612.0,75888.0,114702.0,125677.0,43503.0,5,53
24,30,30344,25341,91794,119488,38252.0,59709.0,97681.0,109273.0,50621.0,48482.0,56644.0,80971.0,105470.0,124996.0,33422.0,6,54
24,31,31738,24767,50765,111187,42380.0,68928.0,101922.0,112100.0,51232.0,46630.0,61900.0,75540.0,100195.0,127707.0,47004.0,7,55
24,32,30378,23641,79962,112506,45601.0,69390.0,99079.0,103247.0,58762.0,50728.0,58590.0,83283.0,104901.0,122682.0,48647.0,8,56
24,33,44214,21310,85023,117223,44022.0,71699.0,111560.0,109361.0,54328.0,51956.0,61453.0,80563.0,110278.0,137272.0,35190.0,9,57
24,34,32652,362664,133298,117982,45801.0,65699.0,103901.0,108612.0,76722.0,52058.0,64004.0,86453.0,112945.0,113518.0,45653.0,10,58
24,35,20295,27740,99390,109008,44350.0,68179.0,103101.0,100062.0,55777.0,54316.0,67097.0,80885.0,113793.0,129407.0,39236.0,11,59
24,36,36298,18509,47506,102132,45450.0,66844.0,116724.0,102441.0,67880.0,60486.0,70068.0,82974.0,116538.0,141284.0,40313.0,12,60
24,37,446936,23529,89588,126524,56736.0,91339.0,144568.0,109121.0,77310.0,64547.0,79469.0,113522.0,133649.0,154604.0,55260.0,13,61
25,10,51448,43130,129101,214210,65794.0,79177.0,125662.0,139797.0,102625.0,76298.0,75352.0,93851.0,191276.0,114218.0,57761.0,-15,35
25,10,51448,56150,129101,223066,65794.0,79177.0,125662.0,139797.0,547668.0,76298.0,75352.0,93851.0,191276.0,114218.0,198451.0,-15,35
25,11,36915,37220,100245,127281,38752.0,49432.0,95919.0,119139.0,63934.0,55511.0,58644.0,122873.0,166270.0,87941.0,36309.0,-14,36
25,12,32072,29874,92255,112666,49351.0,48037.0,75525.0,86008.0,65828.0,44488.0,49694.0,60800.0,91316.0,134210.0,34546.0,-13,37
25,13,23937,24290,82936,80990,23606.0,541462.0,75167.0,93658.0,57690.0,45456.0,45019.0,65236.0,139532.0,135179.0,37800.0,-12,38
25,14,32612,19409,70809,28167,546524.0,51149.0,117056.0,101831.0,75847.0,43557.0,56009.0,107578.0,91900.0,86410.0,71876.0,-11,39
25,15,37492,27876,62580,98868,38455.0,54471.0,68674.0,88657.0,55996.0,76645.0,50510.0,108073.0,139660.0,,74580.0,-10,40
25,16,39612,31244,72402,101853,35512.0,48966.0,67918.0,100380.0,35760.0,47159.0,53889.0,105205.0,96429.0,83755.0,54527.0,-9,41
25,17,35176,31079,74621,97644,35173.0,80716.0,107293.0,98023.0,60065.0,79986.0,82945.0,109130.0,96821.0,149058.0,40079.0,-8,42
25,18,31998,27036,73166,36025,63994.0,78750.0,57652.0,102414.0,57610.0,70731.0,42091.0,106948.0,152985.0,95951.0,72530.0,-7,43
25,19,31646,26578,82548,99083,69063.0,85069.0,65156.0,85285.0,56114.0,73632.0,47230.0,70504.0,146008.0,95961.0,69819.0,-6,44
25,20,38192,29912,216274,107459,36646.0,84791.0,71193.0,78502.0,58195.0,44622.0,82891.0,104209.0,161072.0,157772.0,39012.0,-5,45
25,21,33554,26247,99645,107712,36346.0,55225.0,79632.0,93316.0,61735.0,50376.0,56440.0,115074.0,102182.0,156567.0,41374.0,-4,46
25,22,39621,26282,212312,103962,41435.0,59300.0,77019.0,75837.0,54826.0,48954.0,54338.0,109907.0,151196.0,164514.0,41588.0,-3,47
25,23,36008,29871,107237,107749,46827.0,61127.0,85526.0,95648.0,58544.0,47742.0,57558.0,74164.0,106758.0,162057.0,40487.0,-2,48
25,24,35139,28695,98306,126168,42048.0,87414.0,90541.0,91539.0,66035.0,82918.0,89224.0,122500.0,116188.0,167502.0,41436.0,-1,49
25,25,31973,29133,103054,112426,42856.0,99401.0,86497.0,97524.0,58363.0,51415.0,87879.0,115650.0,112801.0,174485.0,43271.0,0,50
25,26,39936,33803,120503,107154,66852.0,95348.0,139240.0,103580.0,57579.0,84085.0,89620.0,116631.0,114936.0,73502.0,89304.0,1,51
25,27,540506,33980,120616,114131,67614.0,96433.0,144852.0,93443.0,65095.0,77272.0,61052.0,124702.0,157898.0,122024.0,90427.0,2,52
25,28,36352,31691,119773,115400,67876.0,72664.0,96056.0,119782.0,64749.0,49933.0,88076.0,117110.0,120884.0,123079.0,69026.0,3,53
25,29,36869,29564,96407,109090,41696.0,65784.0,119149.0,103741.0,60645.0,50280.0,59639.0,75554.0,108038.0,123717.0,112851.0,4,54
25,30,33055,26734,79212,114189,41537.0,53358.0,88178.0,103781.0,57262.0,46972.0,55611.0,69128.0,105071.0,115880.0,45458.0,5,55
25,31,26950,26447,81115,63804,42521.0,65017.0,105019.0,126023.0,67567.0,50037.0,59012.0,80413.0,103813.0,121134.0,37364.0,6,56
25,32,30658,25531,87350,121297,42534.0,64974.0,102207.0,131630.0,61679.0,50242.0,62350.0,80723.0,96726.0,120059.0,44234.0,7,57
25,33,32581,27264,81190,112102,43738.0,66287.0,109340.0,111544.0,51504.0,56645.0,64976.0,84694.0,119410.0,132212.0,40778.0,8,58
25,34,29910,25757,81508,108548,50813.0,71001.0,116991.0,113324.0,53518.0,53930.0,65036.0,77368.0,117314.0,130752.0,46944.0,9,59
25,35,29654,23572,75157,103599,42340.0,72437.0,106698.0,89124.0,53194.0,61078.0,57609.0,82846.0,118091.0,130188.0,35363.0,10,60
25,36,22019,18653,42188,106040,48588.0,63832.0,107047.0,97280.0,68835.0,55328.0,66429.0,84102.0,101690.0,135405.0,39240.0,11,61
25,37,21839,19914,56066,111537,50723.0,84226.0,132301.0,108796.0,63853.0,61159.0,77948.0,102663.0,127369.0,150012.0,43786.0,12,62
25,38,46664,27536,64670,147657,69062.0,111445.0,138244.0,166496.0,85169.0,76133.0,117124.0,129178.0,146357.0,357596.0,62511.0,13,63
26,11,60601,68675,156701,76801,77952.0,111735.0,143433.0,130165.0,94579.0,82495.0,54628.0,94594.0,145765.0,176976.0,55977.0,-15,37
26,12,35745,35342,317930,30796,46689.0,55384.0,93690.0,142618.0,84271.0,53192.0,61507.0,78044.0,113748.0,92204.0,45367.0,-14,38
26,13,36507,110357,399617,140463,38303.0,49979.0,84877.0,,56472.0,43071.0,53348.0,66691.0,104184.0,549414.0,40739.0,-13,39
26,14,31995,27397,104258,546531,27788.0,42319.0,72975.0,113430.0,63519.0,43057.0,55333.0,547647.0,148593.0,81120.0,36837.0,-12,40
26,15,34163,27867,25122,94484,37756.0,45126.0,121879.0,112645.0,59668.0,46238.0,54245.0,72923.0,92279.0,78254.0,548455.0,-11,41
26,16,34661,30672,73103,105554,33766.0,49392.0,71608.0,98002.0,523825.0,45605.0,50769.0,67223.0,96054.0,94960.0,82477.0,-10,42
26,17,37169,22949,73809,114570,65833.0,55450.0,21348.0,82607.0,61462.0,47678.0,48334.0,112588.0,147584.0,91929.0,86500.0,-9,43
26,18,35011,26823,64919,86791,35734.0,55515.0,70689.0,84152.0,55655.0,52743.0,54770.0,101749.0,95614.0,149187.0,78431.0,-8,44
26,19,33555,29013,87915,103948,67308.0,84740.0,63654.0,80776.0,59044.0,81043.0,78814.0,114870.0,97086.0,148858.0,77688.0,-7,45
26,20,33663,28881,99793,109664,38421.0,83620.0,125305.0,130786.0,58983.0,43335.0,81243.0,118949.0,156268.0,152861.0,38027.0,-6,46
26,21,37472,29668,89114,109138,40411.0,83031.0,82641.0,126436.0,62347.0,73977.0,81315.0,72803.0,93556.0,161671.0,69509.0,-5,47
26,22,40674,23912,96377,101040,43323.0,63862.0,76632.0,107416.0,57612.0,49667.0,79492.0,72106.0,100688.0,150319.0,52048.0,-4,48
26,23,36394,30125,104969,116396,39500.0,102759.0,75685.0,101744.0,61238.0,50533.0,55717.0,73802.0,160459.0,162644.0,43774.0,-3,49
26,24,35537,373497,100654,108253,39716.0,54745.0,78774.0,115820.0,61525.0,48631.0,56131.0,106370.0,108101.0,110740.0,42507.0,-2,50
26,25,32123,27892,91771,113762,72501.0,63969.0,126809.0,94060.0,68752.0,82565.0,89179.0,77928.0,159496.0,163826.0,195854.0,-1,51
26,26,34008,28766,113936,106755,74411.0,97563.0,129142.0,108247.0,60281.0,38214.0,86913.0,128494.0,160096.0,178130.0,89926.0,0,52
26,27,37762,30040,128109,112823,63997.0,66722.0,140434.0,98754.0,59484.0,86181.0,85123.0,127302.0,167969.0,183129.0,107077.0,1,53
26,28,38515,34244,121583,124076,44773.0,111201.0,92136.0,155936.0,62825.0,50977.0,92170.0,86713.0,128244.0,181881.0,102920.0,2,54
26,29,39177,29814,107179,114560,38582.0,63430.0,138017.0,111015.0,63006.0,59441.0,88020.0,77607.0,104551.0,160034.0,105484.0,3,55
26,30,32760,27354,93764,123083,39212.0,58361.0,87365.0,98348.0,57111.0,49207.0,55514.0,130874.0,97790.0,125057.0,43540.0,4,56
26,31,31568,25485,75736,102122,44332.0,63630.0,94113.0,110337.0,55165.0,57427.0,62354.0,77489.0,110662.0,118813.0,47575.0,5,57
26,32,22180,22161,79960,109067,43516.0,65999.0,106822.0,104205.0,53811.0,51522.0,63754.0,82123.0,112784.0,132423.0,40273.0,6,58
26,33,21653,25315,80765,118304,44645.0,68992.0,107519.0,125930.0,67978.0,54928.0,62320.0,87352.0,123010.0,126039.0,42940.0,7,59
26,34,30599,26190,78232,103229,40867.0,67005.0,109922.0,103684.0,65717.0,52333.0,66339.0,85595.0,123371.0,136236.0,45052.0,8,60
26,35,30996,24990,87883,102899,42628.0,66742.0,100699.0,101175.0,53423.0,54053.0,65418.0,79537.0,120109.0,122284.0,41096.0,9,61
26,36,31969,244826,86298,110628,44674.0,74975.0,102581.0,112550.0,55632.0,58720.0,65697.0,92632.0,117647.0,130461.0,37392.0,10,62
26,37,20941,19421,104532,115378,51247.0,73289.0,136744.0,111525.0,63857.0,63677.0,69158.0,92485.0,131301.0,136758.0,40239.0,11,63
26,38,43994,36941,57817,128976,58604.0,87483.0,157942.0,135973.0,78249.0,75056.0,94779.0,116105.0,141959.0,177107.0,48903.0,12,64
27,11,59628,77495,176065,551070,91348.0,122514.0,156185.0,,101431.0,,,,,143734.0,130925.0,-16,38
27,12,39977,57185,493605,36016,68043.0,87225.0,152513.0,86529.0,85128.0,82729.0,85259.0,95361.0,193779.0,136227.0,66153.0,-15,39
27,13,46147,44708,155439,143996,45369.0,57468.0,58593.0,100229.0,73626.0,65736.0,64870.0,83426.0,119340.0,104466.0,54387.0,-14,40
27,14,35867,29646,557526,49960,40054.0,48766.0,91094.0,101427.0,60042.0,49242.0,52178.0,106881.0,102110.0,85908.0,48439.0,-13,41
27,15,36549,29001,121423,38451,35708.0,545998.0,77106.0,114015.0,545984.0,45728.0,50702.0,547645.0,146854.0,89975.0,39307.0,-12,42
27,16,35914,28039,73577,99644,36695.0,43818.0,62873.0,97554.0,59759.0,81677.0,80513.0,73556.0,103348.0,321454.0,40746.0,-11,43
27,17,34614,29706,83030,32466,33394.0,48055.0,75256.0,115920.0,552317.0,546619.0,49639.0,77312.0,153081.0,92464.0,36564.0,-10,44
27,18,35609,30774,78894,88190,38687.0,43538.0,68057.0,87277.0,52851.0,46483.0,50229.0,108246.0,107689.0,137813.0,78442.0,-9,45
27,19,34498,32360,83236,100092,74303.0,58515.0,63695.0,101883.0,63584.0,49817.0,85478.0,110145.0,154049.0,142320.0,69091.0,-8,46
27,20,35989,27312,92210,111659,72665.0,56094.0,79048.0,102687.0,62978.0,50603.0,74137.0,68898.0,107094.0,142693.0,80317.0,-7,47
27,21,33236,31012,93114,104659,40577.0,89308.0,79818.0,106908.0,59866.0,76193.0,84430.0,77469.0,151181.0,103585.0,41369.0,-6,48
27,22,35812,34174,93958,115694,38748.0,88092.0,130793.0,100476.0,61015.0,47624.0,56117.0,114491.0,150308.0,102737.0,44480.0,-5,49
27,23,34848,27230,104975,110300,40106.0,53506.0,75757.0,146327.0,50151.0,45990.0,57756.0,72561.0,98790.0,109385.0,41383.0,-4,50
27,24,32292,27156,90698,107208,39595.0,59800.0,82856.0,118059.0,57678.0,49582.0,53337.0,75972.0,108764.0,156714.0,40657.0,-3,51
27,25,32030,29281,191148,110165,71723.0,64030.0,76853.0,93403.0,60905.0,52160.0,88355.0,82493.0,109503.0,167631.0,101301.0,-2,52
27,26,35917,27793,96073,104287,73448.0,99503.0,137534.0,94303.0,53081.0,83660.0,89597.0,84996.0,162469.0,172036.0,30044.0,-1,53
27,27,32068,25606,90122,121672,46713.0,108530.0,94177.0,97844.0,51077.0,53840.0,62736.0,83370.0,162969.0,130820.0,41673.0,0,54
27,28,31278,27699,104701,126073,46036.0,67093.0,150667.0,112919.0,65442.0,59182.0,63026.0,125747.0,174292.0,129538.0,38131.0,1,55
27,29,35944,34749,123907,122098,53381.0,68154.0,104926.0,100383.0,58881.0,62539.0,60952.0,84026.0,116276.0,173444.0,48407.0,2,56
27,30,36666,29317,130544,106738,41344.0,66135.0,102082.0,129238.0,59114.0,53646.0,59536.0,86643.0,114713.0,111804.0,100954.0,3,57
27,31,36134,26025,84916,108968,45008.0,67683.0,92423.0,122017.0,62364.0,56337.0,63669.0,140050.0,124912.0,185116.0,46635.0,4,58
27,32,24116,25095,88646,64943,43905.0,69329.0,541859.0,107253.0,53177.0,41483.0,61393.0,98524.0,111188.0,130956.0,40770.0,5,59
27,33,21402,505727,82873,119400,48630.0,43897.0,76552.0,105576.0,53239.0,59943.0,59119.0,92133.0,114999.0,121128.0,40269.0,6,60
27,34,22624,18682,88347,111118,43902.0,72233.0,101692.0,100254.0,56096.0,51009.0,61857.0,79769.0,117805.0,125423.0,40338.0,7,61
27,35,29950,25627,100364,104349,45238.0,66940.0,113300.0,98324.0,58777.0,54800.0,66411.0,80774.0,118817.0,127939.0,42654.0,8,62
27,36,29946,25884,89198,65785,41475.0,69215.0,119653.0,111226.0,52217.0,47591.0,62129.0,79731.0,125380.0,132311.0,33989.0,9,63
27,37,33084,27631,67317,131266,52362.0,77518.0,119690.0,104508.0,59452.0,63029.0,67768.0,88418.0,127534.0,142230.0,41724.0,10,64
27,38,22565,33733,46217,128933,68286.0,86454.0,143351.0,128600.0,70249.0,81477.0,87819.0,,140017.0,157163.0,59996.0,11,65
27,39,29593,32685,69645,174962,79071.0,102443.0,151167.0,148317.0,89892.0,99352.0,112524.0,,166161.0,164868.0,63989.0,12,66
28,13,65920,61901,156588,240709,76167.0,97674.0,146964.0,169236.0,87738.0,84549.0,88765.0,,141396.0,140576.0,58142.0,-15,41
28,13,65920,61901,156588,240709,76167.0,97674.0,146964.0,169236.0,87738.0,84549.0,88765.0,,141396.0,147804.0,58142.0,-15,41
28,14,46625,48961,141326,102862,61119.0,67260.0,119359.0,145282.0,79046.0,59430.0,64812.0,75460.0,117032.0,116490.0,39418.0,-14,42
28,14,46625,48961,141326,546505,61119.0,67260.0,119359.0,145282.0,79046.0,59430.0,64812.0,75460.0,117032.0,116490.0,39418.0,-14,42
28,15,33482,24793,110589,83443,34741.0,45258.0,88292.0,83782.0,66064.0,52605.0,54380.0,52633.0,98534.0,531387.0,44268.0,-13,43
28,15,33482,24793,110589,283326,34741.0,45258.0,88292.0,83782.0,66064.0,52605.0,54380.0,52633.0,98534.0,531387.0,44268.0,-13,43
28,16,20659,29051,87175,129293,37012.0,50973.0,85004.0,543469.0,61876.0,47538.0,54990.0,69656.0,158433.0,83704.0,543467.0,-12,44
28,17,36019,28787,91672,117833,35837.0,38897.0,81371.0,78578.0,59129.0,49063.0,47361.0,70250.0,101340.0,151646.0,72412.0,-11,45
28,18,23759,31038,554639,108023,34898.0,48304.0,73779.0,97319.0,543533.0,77605.0,85810.0,73748.0,157270.0,150980.0,72179.0,-10,46
28,19,34491,28600,75772,131357,523400.0,58174.0,80017.0,109844.0,63633.0,49798.0,56791.0,70218.0,161575.0,153044.0,38165.0,-9,47
28,20,33150,32965,74744,108939,72655.0,94803.0,80469.0,99998.0,67054.0,83428.0,80026.0,113574.0,147007.0,95209.0,39968.0,-8,48
28,21,32514,26319,74631,98566,70546.0,56349.0,82452.0,94675.0,58472.0,81802.0,58638.0,123754.0,102276.0,158671.0,76541.0,-7,49
28,22,33731,30305,88914,135967,41398.0,63363.0,85263.0,109835.0,66619.0,51082.0,57890.0,71987.0,106436.0,155419.0,45610.0,-6,50
